date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2016-02-12T00:00:00.000Z,93.99,94.5,93.01,94.19,40351381,21.4002260586,21.5163460212,21.1770935813,21.4457632988,161405524,0.0,1.0
2016-02-16T00:00:00.000Z,96.64,96.85,94.61,95.02,49057916,22.0035944919,22.0514085942,21.5413915033,21.6347428459,196231664,0.0,1.0
2016-02-17T00:00:00.000Z,98.12,98.21,96.15,96.67,44863243,22.3405700698,22.361061828,21.8920282533,22.010425078,179452972,0.0,1.0
2016-02-18T00:00:00.000Z,96.26,98.89,96.091,98.84,39020983,21.9170737355,22.5158884448,21.8785947674,22.5045041348,156083932,0.0,1.0
2016-02-19T00:00:00.000Z,96.04,96.7599,95.8,96.0,35374173,21.8669827712,22.0308940675,21.8123380829,21.8578753231,141496692,0.0,1.0
2016-02-22T00:00:00.000Z,96.88,96.9,95.92,96.31,34280758,22.0582391803,22.0627929043,21.839660427,21.9284580455,137123032,0.0,1.0
2016-02-23T00:00:00.000Z,94.69,96.5,94.55,96.4,31942633,21.5596063994,21.9717184238,21.5277303313,21.9489498036,127770532,0.0,1.0
2016-02-24T00:00:00.000Z,96.1,96.38,93.32,93.98,36255745,21.8806439433,21.9443960796,21.2476763037,21.3979491965,145022980,0.0,1.0
2016-02-25T00:00:00.000Z,96.76,96.76,95.25,96.05,27582659,22.0309168361,22.0309168361,21.6871106722,21.8692596332,110330636,0.0,1.0
2016-02-26T00:00:00.000Z,96.91,98.0237,96.58,97.2,28991131,22.0650697663,22.3186438887,21.9899333199,22.1310987647,115964524,0.0,1.0
2016-02-29T00:00:00.000Z,96.69,98.23,96.65,96.86,35216277,22.014978802,22.365615552,22.005871354,22.0536854562,140865108,0.0,1.0
2016-03-01T00:00:00.000Z,100.53,100.77,97.42,97.65,50407147,22.8892938149,22.9439385032,22.181189729,22.2335575552,201628588,0.0,1.0
2016-03-02T00:00:00.000Z,100.75,100.89,99.64,100.51,33169560,22.9393847792,22.9712608474,22.6866530958,22.8847400909,132678240,0.0,1.0
2016-03-03T00:00:00.000Z,101.5,101.7099,100.45,100.58,36955742,23.1101494302,23.1579407638,22.8710789188,22.900678125,147822968,0.0,1.0
2016-03-04T00:00:00.000Z,103.01,103.75,101.37,102.37,46055100,23.4539555941,23.6224433831,23.080550224,23.3082364253,184220400,0.0,1.0
2016-03-07T00:00:00.000Z,101.87,102.83,100.96,102.39,35915810,23.1943933247,23.4129720779,22.9871988815,23.3127901493,143663240,0.0,1.0
2016-03-08T00:00:00.000Z,101.03,101.76,100.4,100.78,31182194,23.0031369156,23.1693478425,22.8596946088,22.9462153653,124728776,0.0,1.0
2016-03-09T00:00:00.000Z,101.12,101.58,100.27,101.31,27201683,23.0236286737,23.1283643263,22.8300954026,23.0668890519,108806732,0.0,1.0
2016-03-10T00:00:00.000Z,101.17,102.24,100.15,101.41,33513577,23.0350129838,23.2786372191,22.8027730585,23.0896576721,134054308,0.0,1.0
2016-03-11T00:00:00.000Z,102.26,102.28,101.5,102.24,27408237,23.2831909432,23.2877446672,23.1101494302,23.2786372191,109632948,0.0,1.0
2016-03-14T00:00:00.000Z,102.52,102.91,101.78,101.91,25076062,23.3423893555,23.431186974,23.1739015665,23.2035007727,100304248,0.0,1.0
2016-03-15T00:00:00.000Z,104.58,105.18,103.85,103.96,40067734,23.8114229301,23.9480346509,23.6452120032,23.6702574853,160270936,0.0,1.0
2016-03-16T00:00:00.000Z,105.97,106.31,104.59,104.61,38303493,24.1279067499,24.2053200584,23.8136997921,23.8182535162,153213972,0.0,1.0
2016-03-17T00:00:00.000Z,105.8,106.47,104.96,105.52,34420705,24.0892000957,24.2417498506,23.8979436866,24.0254479593,137682820,0.0,1.0
2016-03-18T00:00:00.000Z,105.92,106.5,105.19,106.34,44205171,24.1165224399,24.2485804366,23.9503115129,24.2121506444,176820684,0.0,1.0
2016-03-21T00:00:00.000Z,105.91,107.65,105.1401,105.93,35502678,24.1142455778,24.5104195681,23.9389499715,24.1187993019,142010712,0.0,1.0
2016-03-22T00:00:00.000Z,106.72,107.29,105.21,105.25,32444375,24.2986714009,24.4284525356,23.9548652369,23.963972685,129777500,0.0,1.0
2016-03-23T00:00:00.000Z,106.13,107.07,105.9,106.48,25703495,24.1643365421,24.3783615713,24.1119687158,24.2440267126,102813980,0.0,1.0
2016-03-24T00:00:00.000Z,105.67,106.25,104.89,105.47,26132955,24.0596008895,24.1916588863,23.8820056525,24.0140636493,104531820,0.0,1.0
2016-03-28T00:00:00.000Z,105.19,106.19,105.06,106.0,19411372,23.9503115129,24.1779977142,23.9207123067,24.134737336,77645488,0.0,1.0
2016-03-29T00:00:00.000Z,107.68,107.79,104.88,104.89,31190083,24.5172501541,24.5422956363,23.8797287905,23.8820056525,124760332,0.0,1.0
2016-03-30T00:00:00.000Z,109.56,110.42,108.6,108.65,45601149,24.9453002125,25.1411103456,24.7267214593,24.7381057694,182404596,0.0,1.0
2016-03-31T00:00:00.000Z,108.99,109.9,108.88,109.72,25888449,24.8155190778,25.022713521,24.7904735956,24.9817300047,103553796,0.0,1.0
2016-04-01T00:00:00.000Z,109.99,110.0,108.2,108.78,25873950,25.0432052791,25.0454821411,24.6356469788,24.7677049755,103495800,0.0,1.0
2016-04-04T00:00:00.000Z,111.12,112.19,110.27,110.42,37356204,25.3004906865,25.5441149219,25.1069574154,25.1411103456,149424816,0.0,1.0
2016-04-05T00:00:00.000Z,109.81,110.73,109.42,109.51,26578652,25.0022217628,25.211693068,24.9134241443,24.9339159025,106314608,0.0,1.0
2016-04-06T00:00:00.000Z,110.96,110.98,109.2,110.23,26404077,25.2640608943,25.2686146183,24.8633331801,25.0978499674,105616308,0.0,1.0
2016-04-07T00:00:00.000Z,108.54,110.42,108.121,109.95,31801870,24.7130602872,25.1411103456,24.6176597689,25.034097831,127207480,0.0,1.0
2016-04-08T00:00:00.000Z,108.66,109.77,108.17,108.91,23581740,24.7403826314,24.9931143148,24.6288163927,24.7973041817,94326960,0.0,1.0
2016-04-11T00:00:00.000Z,109.02,110.61,108.83,108.97,29407518,24.8223496638,25.1843707239,24.7790892856,24.8109653538,117630072,0.0,1.0
2016-04-12T00:00:00.000Z,110.44,110.5,108.66,109.34,27232325,25.1456640696,25.1593252417,24.7403826314,24.8952092482,108929300,0.0,1.0
2016-04-13T00:00:00.000Z,112.04,112.34,110.8,110.8,33257316,25.5099619917,25.5782678521,25.2276311021,25.2276311021,133029264,0.0,1.0
2016-04-14T00:00:00.000Z,112.1,112.39,111.33,111.62,25473923,25.5236231638,25.5896521622,25.3483047888,25.4143337872,101895692,0.0,1.0
2016-04-15T00:00:00.000Z,109.85,112.3,109.73,112.11,46938969,25.0113292109,25.569160404,24.9840068667,25.5259000258,187755876,0.0,1.0
2016-04-18T00:00:00.000Z,107.48,108.95,106.94,108.89,60821461,24.4717129139,24.8064116297,24.3487623652,24.7927504577,243285844,0.0,1.0
2016-04-19T00:00:00.000Z,106.91,108.0,106.23,107.88,32384879,24.3419317791,24.5901097385,24.1871051622,24.5627873944,129539516,0.0,1.0
2016-04-20T00:00:00.000Z,107.13,108.09,106.06,106.64,30611030,24.3920227434,24.6106014966,24.148398508,24.2804565048,122444120,0.0,1.0
2016-04-21T00:00:00.000Z,105.97,106.93,105.52,106.93,31552525,24.1279067499,24.3464855031,24.0254479593,24.3464855031,126210100,0.0,1.0
2016-04-22T00:00:00.000Z,105.68,106.48,104.62,105.01,33683121,24.0618777515,24.2440267126,23.8205303782,23.9093279967,134732484,0.0,1.0
2016-04-25T00:00:00.000Z,105.08,105.65,104.51,105.0,28031588,23.9252660308,24.0550471655,23.795484896,23.9070511347,112126352,0.0,1.0
2016-04-26T00:00:00.000Z,104.35,105.3,103.91,103.91,56016165,23.7590551038,23.9753569951,23.6588731753,23.6588731753,224064660,0.0,1.0
2016-04-27T00:00:00.000Z,97.82,98.71,95.68,96.0,114602142,22.2722642095,22.4749049286,21.7850157387,21.8578753231,458408568,0.0,1.0
2016-04-28T00:00:00.000Z,94.83,97.88,94.25,97.61,82242690,21.5914824676,22.2859253815,21.4594244709,22.2244501072,328970760,0.0,1.0
2016-04-29T00:00:00.000Z,93.74,94.72,92.51,93.99,68531478,21.3433045082,21.5664369855,21.0632504807,21.4002260586,274125912,0.0,1.0
2016-05-02T00:00:00.000Z,93.64,94.08,92.4,93.965,48160104,21.3205358881,21.4207178167,21.0382049985,21.3945339035,192640416,0.0,1.0
2016-05-03T00:00:00.000Z,95.18,95.74,93.68,94.2,56831277,21.6711726381,21.7986769108,21.3296433362,21.4480401608,227325108,0.0,1.0
2016-05-04T00:00:00.000Z,94.19,95.9,93.82,95.2,41025475,21.4457632988,21.835106703,21.3615194043,21.6757263621,164101900,0.0,1.0
2016-05-05T00:00:00.000Z,93.24,94.07,92.68,94.0,35890500,21.3592425423,21.5493773698,21.2309588033,21.5333419024,143562000,0.57,1.0
2016-05-06T00:00:00.000Z,92.72,93.45,91.85,93.37,43699886,21.2401219275,21.4073489444,21.0408239759,21.389022696,174799544,0.0,1.0
2016-05-09T00:00:00.000Z,92.79,93.77,92.59,93.0,32936436,21.2561573949,21.4806539382,21.2103417738,21.304263797,131745744,0.0,1.0
2016-05-10T00:00:00.000Z,93.42,93.57,92.11,93.33,33686836,21.4004766013,21.4348383171,21.1003842833,21.3798595718,134747344,0.0,1.0
2016-05-11T00:00:00.000Z,92.51,93.57,92.46,93.48,28719109,21.1920155254,21.4348383171,21.1805616202,21.4142212876,114876436,0.0,1.0
2016-05-12T00:00:00.000Z,90.34,92.78,89.47,92.72,76314690,20.6949160368,21.2538666139,20.4956180852,21.2401219275,305258760,0.0,1.0
2016-05-13T00:00:00.000Z,90.52,91.67,90.0,90.0,44392765,20.7361500958,20.9995899169,20.617029481,20.617029481,177571060,0.0,1.0
2016-05-16T00:00:00.000Z,93.88,94.39,91.65,92.39,61259756,21.5058525297,21.6226823635,20.9950083548,21.1645261528,245039024,0.0,1.0
2016-05-17T00:00:00.000Z,93.49,94.7,93.01,94.55,46916939,21.4165120687,21.6936965761,21.3065545781,21.6593348603,187667756,0.0,1.0
2016-05-18T00:00:00.000Z,94.56,95.21,93.89,94.16,42062391,21.6616256414,21.8105264098,21.5081433108,21.5699943992,168249564,0.0,1.0
2016-05-19T00:00:00.000Z,94.2,94.64,93.57,94.64,30442100,21.5791575235,21.6799518898,21.4348383171,21.6799518898,121768400,0.0,1.0
2016-05-20T00:00:00.000Z,95.22,95.43,94.52,94.64,32025968,21.8128171909,21.860923593,21.6524625172,21.6799518898,128103872,0.0,1.0
2016-05-23T00:00:00.000Z,96.43,97.19,95.67,95.87,38018643,22.0900016984,22.2641010584,21.9159023383,21.9617179594,152074572,0.0,1.0
2016-05-24T00:00:00.000Z,97.9,98.09,96.84,97.22,35140174,22.4267465132,22.4702713532,22.1839237216,22.2709734016,140560696,0.0,1.0
2016-05-25T00:00:00.000Z,99.62,99.74,98.11,98.67,38642108,22.8207608544,22.8482502271,22.4748529153,22.6031366543,154568432,0.0,1.0
2016-05-26T00:00:00.000Z,100.41,100.73,98.64,99.68,56331159,23.0017325576,23.0750375514,22.5962643112,22.8345055407,225324636,0.0,1.0
2016-05-27T00:00:00.000Z,100.35,100.47,99.245,99.44,36341240,22.9879878713,23.015477244,22.7348565649,22.7795267955,145364960,0.0,1.0
2016-05-31T00:00:00.000Z,99.86,100.4,98.82,99.6,42307212,22.8757395997,22.9994417766,22.6374983701,22.8161792923,169228848,0.0,1.0
2016-06-01T00:00:00.000Z,98.46,99.54,98.33,99.02,29173285,22.5550302522,22.802434606,22.5252500985,22.6833139912,116693140,0.0,1.0
2016-06-02T00:00:00.000Z,97.72,97.84,96.63,97.6,40191600,22.3855124543,22.4130018269,22.1358173194,22.3580230816,160766400,0.0,1.0
2016-06-03T00:00:00.000Z,97.92,98.27,97.45,97.79,28504888,22.4313280753,22.5115054122,22.3236613658,22.4015479216,114019552,0.0,1.0
2016-06-06T00:00:00.000Z,98.63,101.89,97.55,97.99,23292504,22.5939735301,23.3407681535,22.3465691764,22.4473635427,93170016,0.0,1.0
2016-06-07T00:00:00.000Z,99.03,99.87,98.96,99.25,22409450,22.6856047723,22.8780303808,22.6695693049,22.7360019554,89637800,0.0,1.0
2016-06-08T00:00:00.000Z,98.94,99.56,98.68,99.02,20848131,22.6649877428,22.8070161681,22.6054274354,22.6833139912,83392524,0.0,1.0
2016-06-09T00:00:00.000Z,99.65,99.99,98.46,98.5,26601354,22.8276331976,22.9055197534,22.5550302522,22.5641933764,106405416,0.0,1.0
2016-06-10T00:00:00.000Z,98.83,99.3457,98.48,98.53,31712936,22.6397891512,22.7579247301,22.5596118143,22.5710657196,126851744,0.0,1.0
2016-06-13T00:00:00.000Z,97.34,99.12,97.1,98.69,38020494,22.2984627742,22.7062218017,22.2434840289,22.6077182164,152081976,0.0,1.0
2016-06-14T00:00:00.000Z,97.46,98.475,96.75,97.32,31931944,22.3259521469,22.5584664238,22.1633066921,22.2938812121,127727776,0.0,1.0
2016-06-15T00:00:00.000Z,97.14,98.41,97.03,97.82,29445227,22.2526471532,22.543576347,22.2274485616,22.4084202648,117780908,0.0,1.0
2016-06-16T00:00:00.000Z,97.55,97.75,96.07,96.45,31326815,22.3465691764,22.3923847974,22.0075335804,22.0945832605,125307260,0.0,1.0
2016-06-17T00:00:00.000Z,95.33,96.65,95.3,96.62,61008219,21.8380157825,22.1403988815,21.8311434393,22.1335265384,244032876,0.0,1.0
2016-06-20T00:00:00.000Z,95.1,96.57,95.03,96.0,34411901,21.7853278183,22.1220726331,21.7692923509,21.9914981131,137647604,0.0,1.0
2016-06-21T00:00:00.000Z,95.91,96.35,94.676,94.94,35546358,21.9708810836,22.0716754499,21.6881987016,21.7486753214,142185432,0.0,1.0
2016-06-22T00:00:00.000Z,95.55,96.89,95.35,96.25,29219122,21.8884129657,22.1953776268,21.8425973446,22.0487676394,116876488,0.0,1.0
2016-06-23T00:00:00.000Z,96.1,96.29,95.25,95.94,32240187,22.0144059236,22.0579307636,21.8196895341,21.9777534267,128960748,0.0,1.0
2016-06-24T00:00:00.000Z,93.4,94.655,92.65,92.91,75311356,21.3958950392,21.6833880614,21.2240864602,21.2836467676,301245424,0.0,1.0
2016-06-27T00:00:00.000Z,92.04,93.05,91.5,93.0,46622188,21.0843488159,21.3157177023,20.960646639,21.304263797,186488752,0.0,1.0
2016-06-28T00:00:00.000Z,93.59,93.66,92.14,92.9,40444914,21.4394198792,21.4554553466,21.1072566264,21.2813559865,161779656,0.0,1.0
2016-06-29T00:00:00.000Z,94.4,94.55,93.63,93.97,36531006,21.6249731445,21.6593348603,21.4485830034,21.5264695592,146124024,0.0,1.0
2016-06-30T00:00:00.000Z,95.6,95.77,94.3,94.44,35836356,21.8998668709,21.9388101488,21.602065334,21.6341362687,143345424,0.0,1.0
2016-07-01T00:00:00.000Z,95.89,96.465,95.33,95.49,26026540,21.9662995215,22.0980194321,21.8380157825,21.8746682793,104106160,0.0,1.0
2016-07-05T00:00:00.000Z,94.99,95.4,94.46,95.39,27705210,21.7601292267,21.8540512499,21.6387178308,21.8517604688,110820840,0.0,1.0
2016-07-06T00:00:00.000Z,95.53,95.66,94.37,94.6,30949090,21.8838314036,21.9136115573,21.6181008014,21.6707887656,123796360,0.0,1.0
2016-07-07T00:00:00.000Z,95.94,96.5,95.62,95.7,25139558,21.9777534267,22.1060371657,21.904448433,21.9227746815,100558232,0.0,1.0
2016-07-08T00:00:00.000Z,96.68,96.89,96.05,96.49,28912103,22.1472712247,22.1953776268,22.0029520183,22.1037463847,115648412,0.0,1.0
2016-07-11T00:00:00.000Z,96.98,97.65,96.73,96.75,23794945,22.2159946563,22.3694769869,22.15872513,22.1633066921,95179780,0.0,1.0
2016-07-12T00:00:00.000Z,97.42,97.7,97.12,97.17,24167463,22.3167890227,22.3809308922,22.2480655911,22.2595194963,96669852,0.0,1.0
2016-07-13T00:00:00.000Z,96.87,97.67,96.84,97.41,25892171,22.1907960647,22.374058549,22.1839237216,22.3144982416,103568684,0.0,1.0
2016-07-14T00:00:00.000Z,98.79,98.99,97.32,97.39,38918997,22.630626027,22.6764416481,22.2938812121,22.3099166795,155675988,0.0,1.0
2016-07-15T00:00:00.000Z,98.78,99.3,98.5,98.92,30136990,22.6283352459,22.7474558607,22.5641933764,22.6604061807,120547960,0.0,1.0
2016-07-18T00:00:00.000Z,99.83,100.13,98.6,98.7,36493867,22.8688672565,22.9375906881,22.587101187,22.6100089975,145975468,0.0,1.0
2016-07-19T00:00:00.000Z,99.87,100.0,99.34,99.56,23779924,22.8780303808,22.9078105344,22.7566189849,22.8070161681,95119696,0.0,1.0
2016-07-20T00:00:00.000Z,99.96,100.46,99.735,100.0,26275968,22.8986474102,23.0131864629,22.8471048365,22.9078105344,105103872,0.0,1.0
2016-07-21T00:00:00.000Z,99.43,101.0,99.13,99.83,32702028,22.7772360144,23.1368886398,22.7085125828,22.8688672565,130808112,0.0,1.0
2016-07-22T00:00:00.000Z,98.66,99.3,98.31,99.26,28313669,22.6008458733,22.7474558607,22.5206685364,22.7382927365,113254676,0.0,1.0
2016-07-25T00:00:00.000Z,97.34,98.84,96.92,98.25,40382921,22.2984627742,22.6420799322,22.20224997,22.5069238501,161531684,0.0,1.0
2016-07-26T00:00:00.000Z,96.67,97.97,96.42,96.82,56239822,22.1449804437,22.4427819806,22.0877109173,22.1793421595,224959288,0.0,1.0
2016-07-27T00:00:00.000Z,102.95,104.35,102.75,104.265,92344820,23.5835909452,23.9043002927,23.5377753241,23.8848286537,369379280,0.0,1.0
2016-07-28T00:00:00.000Z,104.34,104.45,102.82,102.83,39869839,23.9020095116,23.9272081032,23.5538107915,23.5561015726,159479356,0.0,1.0
2016-07-29T00:00:00.000Z,104.21,104.55,103.68,104.19,27733688,23.8722293579,23.9501159138,23.7508179621,23.8676477958,110934752,0.0,1.0
2016-08-01T00:00:00.000Z,106.05,106.15,104.41,104.41,38167871,24.2937330718,24.3166408823,23.918044979,23.918044979,152671484,0.0,1.0
2016-08-02T00:00:00.000Z,104.48,106.07,104.0,106.05,33816556,23.9340804464,24.2983146339,23.8241229558,24.2937330718,135266224,0.0,1.0
2016-08-03T00:00:00.000Z,105.79,105.84,104.77,104.81,30202641,24.2341727644,24.2456266697,24.0005130969,24.0096762212,120810564,0.0,1.0
2016-08-04T00:00:00.000Z,105.87,106.0,105.28,105.58,27408650,24.3830735329,24.4130140218,24.2471897756,24.3162832115,109634600,0.57,1.0
2016-08-05T00:00:00.000Z,107.48,107.65,106.18,106.27,40553402,24.7538749723,24.7930279193,24.4544700833,24.4751981141,162213608,0.0,1.0
2016-08-08T00:00:00.000Z,108.37,108.37,107.16,107.52,28037220,24.9588521655,24.9588521655,24.6801753073,24.7630874304,112148880,0.0,1.0
2016-08-09T00:00:00.000Z,108.81,108.94,108.01,108.23,26315204,25.0601892048,25.0901296937,24.8759400424,24.926608562,105260816,0.0,1.0
2016-08-10T00:00:00.000Z,108.0,108.9,107.76,108.71,24008505,24.8736369278,25.0809172356,24.8183621791,25.0371580595,96034020,0.0,1.0
2016-08-11T00:00:00.000Z,107.93,108.93,107.85,108.52,27484506,24.8575151261,25.0878265792,24.8390902099,24.9933988834,109938024,0.0,1.0
2016-08-12T00:00:00.000Z,108.18,108.44,107.78,107.78,18660434,24.9150929894,24.9749739672,24.8229684082,24.8229684082,74641736,0.0,1.0
2016-08-15T00:00:00.000Z,109.48,109.54,108.08,108.14,25868209,25.2144978783,25.2283165655,24.8920618441,24.9058805313,103472836,0.0,1.0
2016-08-16T00:00:00.000Z,109.38,110.23,109.21,109.63,33794448,25.191466733,25.3872314681,25.152313786,25.2490445963,135177792,0.0,1.0
2016-08-17T00:00:00.000Z,109.22,109.37,108.34,109.1,25355976,25.1546169005,25.1891636185,24.9519428219,25.1269795262,101423904,0.0,1.0
2016-08-18T00:00:00.000Z,109.08,109.6,109.02,109.23,21984703,25.1223732971,25.2421352527,25.1085546099,25.1569200151,87938812,0.0,1.0
2016-08-19T00:00:00.000Z,109.36,109.69,108.36,108.77,25368072,25.186860504,25.2628632835,24.9565490509,25.0509767467,101472288,0.0,1.0
2016-08-22T00:00:00.000Z,108.51,109.1,107.85,108.86,25820230,24.9910957689,25.1269795262,24.8390902099,25.0717047774,103280920,0.0,1.0
2016-08-23T00:00:00.000Z,108.85,109.32,108.53,108.59,21257669,25.0694016629,25.1776480458,24.9957019979,25.0095206851,85030676,0.0,1.0
2016-08-24T00:00:00.000Z,108.03,108.75,107.68,108.565,23675081,24.8805462714,25.0463705176,24.7999372629,25.0037628988,94700324,0.0,1.0
2016-08-25T00:00:00.000Z,107.57,107.88,106.68,107.39,25086248,24.774603003,24.8459995535,24.5696258098,24.7331469415,100344992,0.0,1.0
2016-08-26T00:00:00.000Z,106.94,107.95,106.31,107.41,27766291,24.6295067876,24.8621213552,24.4844105722,24.7377531705,111065164,0.0,1.0
2016-08-29T00:00:00.000Z,106.82,107.44,106.29,106.62,24970300,24.6018694133,24.7446625141,24.4798043431,24.5558071226,99881200,0.0,1.0
2016-08-30T00:00:00.000Z,106.0,106.5,105.5,105.8,24863945,24.4130140218,24.5281697483,24.2978582952,24.3669517312,99455780,0.0,1.0
2016-08-31T00:00:00.000Z,106.1,106.5699,105.64,105.66,29662406,24.4360451671,24.5442685188,24.3301018987,24.3347081277,118649624,0.0,1.0
2016-09-01T00:00:00.000Z,106.73,106.8,105.62,106.14,26701523,24.5811413825,24.5972631842,24.3254956696,24.4452576252,106806092,0.0,1.0
2016-09-02T00:00:00.000Z,107.73,108.0,106.82,107.7,26802450,24.8114528355,24.8736369278,24.6018694133,24.8045434919,107209800,0.0,1.0
2016-09-06T00:00:00.000Z,107.7,108.3,107.51,107.9,26880391,24.8045434919,24.9427303637,24.7607843158,24.8506057825,107521564,0.0,1.0
2016-09-07T00:00:00.000Z,108.36,108.76,107.07,107.83,42364328,24.9565490509,25.0486736321,24.6594472765,24.8344839808,169457312,0.0,1.0
2016-09-08T00:00:00.000Z,105.52,107.27,105.24,107.25,53002026,24.3024645243,24.7055095671,24.2379773175,24.7009033381,212008104,0.0,1.0
2016-09-09T00:00:00.000Z,103.13,105.72,103.13,104.64,46556984,23.7520201515,24.3485268149,23.7520201515,24.0997904456,186227936,0.0,1.0
2016-09-12T00:00:00.000Z,105.44,105.72,102.53,102.65,45292770,24.2840396081,24.3485268149,23.6138332797,23.6414706541,181171080,0.0,1.0
2016-09-13T00:00:00.000Z,107.95,108.79,107.24,107.51,62176190,24.8621213552,25.0555829757,24.6986002235,24.7607843158,248704760,0.0,1.0
2016-09-14T00:00:00.000Z,111.77,113.03,108.6,108.73,112340318,25.7419111058,26.0321035366,25.0118237997,25.0417642885,449361272,0.0,1.0
2016-09-15T00:00:00.000Z,115.57,115.73,113.49,113.86,90613177,26.6170946273,26.6539444598,26.138046805,26.2232620426,362452708,0.0,1.0
2016-09-16T00:00:00.000Z,114.92,116.13,114.04,115.12,79886911,26.4673921828,26.746069041,26.2647181042,26.5134544734,319547644,0.0,1.0
2016-09-19T00:00:00.000Z,113.58,116.18,113.25,115.19,47023046,26.1587748358,26.7575846137,26.0827720563,26.5295762752,188092184,0.0,1.0
2016-09-20T00:00:00.000Z,113.57,114.12,112.51,113.05,34514269,26.1564717212,26.2831430204,25.912341581,26.0367097657,138057076,0.0,1.0
2016-09-21T00:00:00.000Z,113.55,113.989,112.441,113.85,36003185,26.1518654922,26.2529722201,25.8964500908,26.2209589281,144012740,0.0,1.0
2016-09-22T00:00:00.000Z,114.62,114.94,114.0,114.35,31073984,26.3982987469,26.4719984119,26.255505646,26.3361146546,124295936,0.0,1.0
2016-09-23T00:00:00.000Z,112.71,114.79,111.55,114.42,52481151,25.9584038716,26.4374516939,25.6912425861,26.3522364563,209924604,0.0,1.0
2016-09-26T00:00:00.000Z,112.88,113.39,111.55,111.64,29869442,25.9975568186,26.1150156597,25.6912425861,25.7119706169,119477768,0.0,1.0
2016-09-27T00:00:00.000Z,113.09,113.18,112.34,113.0,24607412,26.0459222238,26.0666502546,25.873188634,26.025194193,98429648,0.0,1.0
2016-09-28T00:00:00.000Z,113.95,114.64,113.43,113.69,29641085,26.2439900734,26.402904976,26.1242281178,26.1841090956,118564340,0.0,1.0
2016-09-29T00:00:00.000Z,112.18,113.8,111.8,113.16,35886990,25.8363388015,26.2094433554,25.7488204494,26.0620440255,143547960,0.0,1.0
2016-09-30T00:00:00.000Z,113.05,113.37,111.8,112.46,36379106,26.0367097657,26.1104094306,25.7488204494,25.9008260084,145516424,0.0,1.0
2016-10-03T00:00:00.000Z,112.52,113.05,112.28,112.71,21701760,25.9146446956,26.0367097657,25.8593699468,25.9584038716,86807040,0.0,1.0
2016-10-04T00:00:00.000Z,113.0,114.31,112.63,113.06,29736835,26.025194193,26.3269021965,25.9399789554,26.0390128802,118947340,0.0,1.0
2016-10-05T00:00:00.000Z,113.05,113.66,112.69,113.4,21453089,26.0367097657,26.177199752,25.9537976426,26.1173187742,85812356,0.0,1.0
2016-10-06T00:00:00.000Z,113.89,114.34,113.13,113.7,28779313,26.2301713862,26.3338115401,26.0551346819,26.1864122101,115117252,0.0,1.0
2016-10-07T00:00:00.000Z,114.06,114.56,113.51,114.31,24358443,26.2693243332,26.3844800597,26.1426530341,26.3269021965,97433772,0.0,1.0
2016-10-10T00:00:00.000Z,116.05,116.75,114.72,115.02,36235956,26.7276441248,26.8888621419,26.4213298922,26.4904233281,144943824,0.0,1.0
2016-10-11T00:00:00.000Z,116.3,118.69,116.2,117.7,64041043,26.785221988,27.3356663608,26.7621908427,27.1076580223,256164172,0.0,1.0
2016-10-12T00:00:00.000Z,117.34,117.98,116.75,117.35,37586787,27.0247458992,27.1721452291,26.8888621419,27.0270490137,150347148,0.0,1.0
2016-10-13T00:00:00.000Z,116.98,117.44,115.72,116.79,35192406,26.9418337761,27.0477770445,26.6516413453,26.8980746,140769624,0.0,1.0
2016-10-14T00:00:00.000Z,117.63,118.17,117.13,117.88,35652191,27.0915362206,27.2159044052,26.976380494,27.1491140838,142608764,0.0,1.0
2016-10-17T00:00:00.000Z,117.55,117.84,116.78,117.33,23624896,27.0731113043,27.1399016257,26.8957714855,27.0224427847,94499584,0.0,1.0
2016-10-18T00:00:00.000Z,117.47,118.21,117.45,118.18,24553478,27.0546863881,27.2251168633,27.050080159,27.2182075197,98213912,0.0,1.0
2016-10-19T00:00:00.000Z,117.12,117.76,113.8,117.25,20034594,26.9740773795,27.1214767095,26.2094433554,27.0040178684,80138376,0.0,1.0
2016-10-20T00:00:00.000Z,117.06,117.38,116.33,116.86,24125801,26.9602586923,27.0339583573,26.7921313316,26.9141964017,96503204,0.0,1.0
2016-10-21T00:00:00.000Z,116.6,116.91,116.28,116.81,23192665,26.8543154239,26.9257119744,26.780615759,26.9026808291,92770660,0.0,1.0
2016-10-24T00:00:00.000Z,117.65,117.74,117.0,117.1,23538673,27.0961424496,27.1168704804,26.9464400052,26.9694711505,94154692,0.0,1.0
2016-10-25T00:00:00.000Z,118.25,118.36,117.31,117.95,48128970,27.2343293214,27.2596635813,27.0178365556,27.1652358855,192515880,0.0,1.0
2016-10-26T00:00:00.000Z,115.59,115.7,113.31,114.31,66134219,26.6217008564,26.6470351162,26.0965907435,26.3269021965,264536876,0.0,1.0
2016-10-27T00:00:00.000Z,114.48,115.86,114.1,115.39,34562045,26.3660551435,26.6838849487,26.2785367913,26.5756385658,138248180,0.0,1.0
2016-10-28T00:00:00.000Z,113.72,115.21,113.45,113.87,37861662,26.1910184392,26.5341825042,26.1288343469,26.2255651572,151446648,0.0,1.0
